date,New_Cases,New_Recovered,New_Deaths,Province,Population
2021-02-14,56,79,2,Sulawesi Utara,2641884
2021-02-15,56,51,2,Riau,6074100
2021-02-19,56,73,0,Sulawesi Utara,2641884
2021-02-20,56,153,0,Sulawesi Utara,2641884
2021-02-24,56,48,0,Jambi,3493357
2021-03-01,56,111,4,Sumatera Selatan,8217551
2021-03-04,56,59,2,Lampung,9095591
2021-04-03,56,43,0,Kepulauan Riau,1929400
2021-04-21,56,26,0,Jambi,3493357
2021-04-25,56,62,2,Kalimantan Selatan,4023049
2021-04-27,56,77,0,Kalimantan Barat,5422814
2021-05-03,56,14,1,Aceh,5247257
2021-05-03,56,94,2,Sulawesi Tengah,2955567
2021-05-04,56,224,5,Kalimantan Selatan,4023049
2021-05-12,56,24,0,Banten,10722374
2021-05-16,56,97,2,Kalimantan Timur,3552191
2021-05-27,56,47,2,Kalimantan Selatan,4023049
2021-05-27,56,95,5,Lampung,9095591
2021-06-03,56,42,3,Kalimantan Selatan,4023049
2021-06-25,56,21,1,Kalimantan Selatan,4023049
2021-06-25,56,17,4,Sulawesi Tengah,2955567
2021-07-03,56,75,3,Jambi,3493357
2021-07-04,56,18,2,Sulawesi Tengah,2955567
2021-07-13,56,20,3,Gorontalo,1180651
2021-07-14,56,68,1,Gorontalo,1180651
2021-08-30,56,230,4,Jambi,3493357
2021-09-03,56,9,2,Papua,4340348
2021-09-06,56,165,7,Sumatera Selatan,8217551
2021-09-08,56,123,2,Kalimantan Tengah,2570289
2021-10-02,56,108,3,Sulawesi Selatan,9426885
2021-10-03,56,108,4,Daerah Istimewa Yogyakarta,3631015
2021-10-05,56,75,1,Sulawesi Tengah,2955567
2021-11-18,56,61,2,Jawa Barat,45161325
2022-01-31,56,8,0,Sumatera Utara,14874889
2022-03-20,56,134,1,Bali,4216171
2022-03-21,56,168,1,Bali,4216171
2022-03-22,56,520,3,Sumatera Selatan,8217551
2022-03-29,56,236,2,Sulawesi Tengah,2955567
2022-03-31,56,212,0,Sulawesi Selatan,9426885
2022-03-31,56,97,12,Kepulauan Riau,1929400
2022-06-23,56,36,1,Bali,4216171
2022-06-29,56,50,0,Bali,4216171
2022-07-23,56,73,1,Kalimantan Selatan,4023049
2022-07-28,56,36,0,Kalimantan Timur,3552191
2022-07-28,56,25,0,Kalimantan Tengah,2570289
2022-08-07,56,130,0,Daerah Istimewa Yogyakarta,3631015
2022-08-16,56,25,2,Riau,6074100
2022-08-21,56,35,0,Sumatera Utara,14874889
2022-08-23,56,47,0,Kalimantan Tengah,2570289
2022-08-31,56,106,0,Sulawesi Utara,2641884
2020-03-26,57,0,2,DKI Jakarta,10846145
2020-04-04,57,5,8,DKI Jakarta,10846145
2020-04-12,57,1,1,Jawa Tengah,36364072
2020-05-15,57,12,13,Jawa Timur,40479023
2020-05-17,57,30,11,Jawa Timur,40479023
2020-05-19,57,0,0,Sumatera Selatan,8217551
2020-05-23,57,6,0,Sulawesi Selatan,9426885
2020-06-21,57,4,4,Sumatera Selatan,8217551
2020-07-17,57,46,2,Jawa Barat,45161325
2020-07-26,57,8,0,Papua,4340348
2020-07-29,57,47,0,Kalimantan Timur,3552191
2020-07-29,57,39,0,Sulawesi Utara,2641884
2020-07-30,57,42,0,Sumatera Selatan,8217551
2020-08-03,57,39,2,Sumatera Utara,14874889
2020-08-07,57,121,3,Kalimantan Selatan,4023049
2020-08-28,57,39,3,Sumatera Selatan,8217551
2020-09-03,57,88,3,Sulawesi Selatan,9426885
2020-09-08,57,48,2,Banten,10722374
2020-09-13,57,0,0,Maluku,1847097
2020-09-14,57,69,1,Banten,10722374
2020-09-15,57,18,1,Kalimantan Tengah,2570289
2020-09-16,57,42,4,Sumatera Selatan,8217551
2020-10-03,57,120,4,Sulawesi Selatan,9426885
2020-10-24,57,0,0,Papua,4340348
2020-11-01,57,53,2,Bali,4216171
2020-11-22,57,23,1,Sumatera Selatan,8217551
2020-11-27,57,10,1,Kalimantan Utara,648407
2020-12-01,57,118,1,Sumatera Barat,5519245
2020-12-05,57,20,0,Sulawesi Tengah,2955567
2020-12-09,57,40,0,Kalimantan Barat,5422814
2020-12-09,57,22,1,Nusa Tenggara Barat,5270247
2020-12-09,57,72,2,Sulawesi Utara,2641884
2020-12-15,57,30,3,Sulawesi Tenggara,2635461
2020-12-16,57,19,1,Sulawesi Tengah,2955567
2020-12-21,57,1,2,Nusa Tenggara Barat,5270247
2021-01-05,57,14,2,Nusa Tenggara Timur,5411321
2021-01-07,57,48,0,Jambi,3493357
2021-01-15,57,24,1,Nusa Tenggara Timur,5411321
2021-01-16,57,7,0,Papua Barat,1140701
2021-01-25,57,25,0,Nusa Tenggara Barat,5270247
2021-01-27,57,15,3,Sulawesi Barat,1559984
2021-02-07,57,10,0,Papua,4340348
2021-02-13,57,80,2,Sumatera Selatan,8217551
2021-02-14,57,107,3,Sulawesi Tengah,2955567
2021-02-16,57,12,0,Nusa Tenggara Barat,5270247
2021-02-24,57,23,3,Sumatera Selatan,8217551
2021-03-09,57,43,0,Papua Barat,1140701
2021-03-12,57,48,4,Sumatera Barat,5519245
2021-03-15,57,40,0,Sumatera Selatan,8217551
2021-04-04,57,37,0,Sumatera Barat,5519245
2021-04-07,57,27,2,Sulawesi Tengah,2955567
2021-04-12,57,50,2,Sumatera Barat,5519245
2021-04-27,57,40,0,Sulawesi Selatan,9426885
2021-04-27,57,21,1,Kalimantan Tengah,2570289
2021-05-11,57,22,1,Sulawesi Tengah,2955567
2021-05-15,57,12,2,Aceh,5247257
2021-05-17,57,160,6,Kalimantan Tengah,2570289
2021-05-20,57,21,0,Sulawesi Selatan,9426885
2021-06-12,57,194,1,Kepulauan Bangka Belitung,1379767
2021-06-16,57,55,1,Kalimantan Selatan,4023049
2021-08-26,57,137,3,Sulawesi Tenggara,2635461
2021-08-30,57,507,9,Sumatera Selatan,8217551
2021-09-07,57,126,3,Bengkulu,1999539
2021-09-12,57,242,6,Sumatera Selatan,8217551
2021-09-14,57,100,6,Nusa Tenggara Barat,5270247
2021-09-21,57,310,13,Lampung,9095591
2021-09-25,57,106,8,Riau,6074100
2021-09-29,57,83,2,Kalimantan Utara,648407
2021-10-06,57,132,2,Sulawesi Selatan,9426885
2021-10-07,57,43,1,Sumatera Barat,5519245
2021-10-09,57,39,2,Sulawesi Selatan,9426885
2021-10-24,57,142,5,Jawa Tengah,36364072
2021-10-31,57,63,4,Jawa Timur,40479023
2021-11-05,57,83,5,Jawa Tengah,36364072
2022-01-08,57,0,0,Kepulauan Riau,1929400
2022-01-30,57,1,0,Riau,6074100
2022-02-03,57,8,0,Nusa Tenggara Barat,5270247
2022-02-04,57,3,0,Kepulauan Bangka Belitung,1379767
2022-02-09,57,14,1,Bengkulu,1999539
2022-02-16,57,0,0,Kalimantan Utara,648407
2022-02-24,57,17,1,Gorontalo,1180651
2022-03-01,57,26,0,Gorontalo,1180651
2022-03-02,57,16,0,Maluku Utara,1307803
2022-03-05,57,34,0,Gorontalo,1180651
2022-03-16,57,0,0,Papua,4340348
2022-03-21,57,296,4,Kepulauan Bangka Belitung,1379767
2022-03-23,57,115,4,Jambi,3493357
2022-03-25,57,67,2,Aceh,5247257
2022-04-02,57,0,1,Kalimantan Barat,5422814
2022-04-07,57,254,2,Nusa Tenggara Timur,5411321
2022-04-20,57,236,0,Jawa Tengah,36364072
2022-05-24,57,65,2,Jawa Barat,45161325
2022-06-14,57,38,2,Jawa Timur,40479023
2022-07-12,57,32,0,Jawa Tengah,36364072
2022-07-22,57,8,0,Kalimantan Selatan,4023049
2022-08-09,57,21,0,Sumatera Selatan,8217551
2022-08-10,57,44,0,Kalimantan Tengah,2570289
2022-08-10,57,40,0,Sumatera Selatan,8217551
2022-08-28,57,49,1,Sumatera Utara,14874889
2022-08-29,57,103,3,Bali,4216171
2020-04-28,58,21,1,Jawa Timur,40479023
2020-05-11,58,16,4,Jawa Barat,45161325
2020-05-26,58,0,0,Sumatera Selatan,8217551
2020-06-12,58,15,2,Maluku,1847097
2020-06-20,58,5,2,Sumatera Utara,14874889
2020-07-17,58,29,2,Kalimantan Tengah,2570289
2020-07-18,58,11,0,Papua,4340348
2020-07-21,58,9,2,Sumatera Selatan,8217551
2020-07-27,58,419,1,Jawa Barat,45161325
2020-07-30,58,18,0,Gorontalo,1180651
2020-08-10,58,19,1,Gorontalo,1180651
2020-08-20,58,0,1,Maluku,1847097
2020-08-31,58,60,3,Sumatera Utara,14874889
2020-09-15,58,16,0,Sulawesi Tenggara,2635461
2020-09-17,58,18,3,Sumatera Selatan,8217551
2020-09-18,58,67,5,Papua,4340348
2020-09-29,58,25,0,Sumatera Selatan,8217551
2020-10-06,58,197,0,Sulawesi Selatan,9426885
2020-10-08,58,16,0,Lampung,9095591
2020-10-10,58,56,0,Sulawesi Tenggara,2635461
2020-10-15,58,26,3,Sumatera Selatan,8217551
2020-11-08,58,10,1,Sulawesi Utara,2641884
2020-11-08,58,37,2,Banten,10722374
2020-11-09,58,15,1,Sulawesi Selatan,9426885
2020-11-14,58,5,2,Sulawesi Tenggara,2635461
2020-11-20,58,3,3,Kalimantan Selatan,4023049
2020-11-21,58,42,1,Kalimantan Tengah,2570289
2020-11-24,58,431,1,Sumatera Barat,5519245
2020-11-25,58,40,0,Kalimantan Tengah,2570289
2020-12-01,58,14,0,Kalimantan Utara,648407
2020-12-05,58,51,4,Sumatera Selatan,8217551
2020-12-06,58,27,3,Sulawesi Tenggara,2635461
2020-12-10,58,0,1,Kalimantan Utara,648407
2020-12-10,58,50,2,Sumatera Selatan,8217551
2020-12-15,58,27,1,Sulawesi Utara,2641884
2021-01-04,58,33,0,Sulawesi Utara,2641884
2021-01-06,58,119,1,Papua,4340348
2021-01-12,58,1,0,Nusa Tenggara Barat,5270247
2021-01-15,58,17,0,Nusa Tenggara Barat,5270247
2021-01-30,58,46,1,Nusa Tenggara Barat,5270247
2021-01-31,58,77,0,Sulawesi Tenggara,2635461
2021-02-05,58,106,1,Sumatera Barat,5519245
2021-02-06,58,67,0,Sumatera Selatan,8217551
2021-02-12,58,9,0,Maluku Utara,1307803
2021-02-19,58,11,0,Nusa Tenggara Barat,5270247
2021-03-06,58,98,0,Sumatera Selatan,8217551
2021-03-10,58,160,3,Lampung,9095591
2021-03-12,58,50,4,Riau,6074100
2021-03-19,58,45,1,Kepulauan Bangka Belitung,1379767
2021-03-21,58,30,7,Lampung,9095591
2021-03-31,58,0,0,Papua,4340348
2021-04-04,58,157,0,Sulawesi Selatan,9426885
2021-04-09,58,5,1,Kepulauan Riau,1929400
2021-04-14,58,57,3,Lampung,9095591
2021-04-24,58,122,0,Banten,10722374
2021-04-26,58,9,0,Nusa Tenggara Barat,5270247
2021-04-30,58,33,4,Sulawesi Tengah,2955567
2021-05-03,58,98,5,Sumatera Barat,5519245
2021-05-11,58,57,9,Kalimantan Tengah,2570289
2021-05-16,58,24,2,Lampung,9095591
2021-06-20,58,7,0,Papua Barat,1140701
2021-06-26,58,0,1,Maluku Utara,1307803
2021-07-06,58,142,2,Jambi,3493357
2021-07-21,58,30,0,Gorontalo,1180651
2021-08-03,58,181,4,Maluku,1847097
2021-08-21,58,160,1,Sulawesi Tenggara,2635461
2021-08-23,58,765,7,Sulawesi Utara,2641884
2021-08-27,58,25,1,Maluku Utara,1307803
2021-09-28,58,75,2,Nusa Tenggara Timur,5411321
2021-10-01,58,125,10,Aceh,5247257
2021-11-10,58,73,0,Jawa Tengah,36364072
2021-11-23,58,165,0,Jawa Barat,45161325
2021-12-01,58,76,0,Jawa Barat,45161325
2022-02-05,58,15,0,Nusa Tenggara Timur,5411321
2022-02-06,58,6,1,Kalimantan Tengah,2570289
2022-02-14,58,17,2,Sumatera Barat,5519245
2022-02-15,58,1,0,Gorontalo,1180651
2022-02-19,58,12,0,Gorontalo,1180651
2022-02-20,58,33,0,Aceh,5247257
2022-03-01,58,551,5,Nusa Tenggara Barat,5270247
2022-03-12,58,310,3,Kalimantan Selatan,4023049
2022-03-12,58,1331,7,Sulawesi Utara,2641884
2022-03-13,58,0,0,Papua,4340348
2022-03-25,58,119,1,Kalimantan Tengah,2570289
2022-04-02,58,105,1,Bali,4216171
2022-05-23,58,115,1,DKI Jakarta,10846145
2022-06-04,58,26,2,Jawa Barat,45161325
2022-06-07,58,95,0,Banten,10722374
2022-08-05,58,62,0,Sumatera Utara,14874889
2022-08-06,58,54,0,Sumatera Utara,14874889
2022-08-24,58,41,0,Kalimantan Timur,3552191
2022-09-09,58,85,0,Sumatera Utara,14874889
2020-04-01,59,0,1,DKI Jakarta,10846145
2020-04-13,59,1,3,Jawa Barat,45161325
2020-05-14,59,10,1,Jawa Tengah,36364072
2020-05-20,59,0,4,Kalimantan Selatan,4023049
2020-06-02,59,120,0,DKI Jakarta,10846145
2020-06-12,59,50,1,Jawa Tengah,36364072
2020-06-22,59,17,0,Sumatera Selatan,8217551
2020-06-25,59,65,2,Jawa Barat,45161325
2020-06-25,59,86,3,Kalimantan Selatan,4023049
2020-07-26,59,26,1,Jawa Barat,45161325
2020-08-06,59,56,0,Sulawesi Tenggara,2635461
2020-08-09,59,2,0,Bali,4216171
2020-08-20,59,80,9,Sumatera Utara,14874889
2020-08-27,59,124,1,Banten,10722374
2020-09-02,59,105,4,Kalimantan Selatan,4023049
2020-09-16,59,9,2,Sulawesi Tenggara,2635461
2020-09-30,59,38,2,Kalimantan Selatan,4023049
2020-10-04,59,97,1,Kalimantan Selatan,4023049
2020-10-12,59,27,0,Sulawesi Tenggara,2635461
2020-10-29,59,57,2,Bali,4216171
2020-10-30,59,60,1,Daerah Istimewa Yogyakarta,3631015
2020-11-06,59,45,2,Kalimantan Selatan,4023049
2020-11-08,59,11,0,Sulawesi Tengah,2955567
2020-11-10,59,43,0,Kalimantan Selatan,4023049
2020-11-21,59,4,4,Sulawesi Tengah,2955567
2020-11-25,59,48,0,Sumatera Selatan,8217551
2020-12-03,59,1,2,Bengkulu,1999539
2020-12-07,59,0,0,Nusa Tenggara Timur,5411321
2020-12-09,59,3,0,Papua,4340348
2020-12-12,59,146,0,Kepulauan Riau,1929400
2020-12-19,59,19,1,Sulawesi Tenggara,2635461
2020-12-22,59,92,3,Sulawesi Tenggara,2635461
2021-01-02,59,100,0,Kalimantan Tengah,2570289
2021-01-02,59,39,2,Nusa Tenggara Barat,5270247
2021-01-07,59,46,0,Nusa Tenggara Barat,5270247
2021-02-02,59,9,2,Gorontalo,1180651
2021-03-03,59,69,6,Lampung,9095591
2021-03-18,59,63,4,Kepulauan Bangka Belitung,1379767
2021-03-23,59,21,0,Papua,4340348
2021-03-28,59,31,0,Kalimantan Utara,648407
2021-04-27,59,6,1,Nusa Tenggara Barat,5270247
2021-05-01,59,56,4,Sumatera Utara,14874889
2021-05-04,59,25,0,Nusa Tenggara Timur,5411321
2021-05-13,59,3,0,Kalimantan Tengah,2570289
2021-05-17,59,114,4,Kalimantan Timur,3552191
2021-05-25,59,65,3,Jambi,3493357
2021-05-26,59,41,5,Bali,4216171
2021-06-27,59,40,4,Aceh,5247257
2021-07-20,59,4,0,Maluku,1847097
2021-08-27,59,161,1,Sulawesi Tenggara,2635461
2021-09-02,59,61,2,Sulawesi Barat,1559984
2021-09-05,59,19,0,Papua Barat,1140701
2021-09-25,59,133,6,Kepulauan Bangka Belitung,1379767
2021-09-29,59,90,1,Kepulauan Bangka Belitung,1379767
2021-09-30,59,87,1,Banten,10722374
2021-10-05,59,48,2,Nusa Tenggara Timur,5411321
2021-10-08,59,146,5,Sumatera Utara,14874889
2021-11-04,59,57,6,Jawa Timur,40479023
2021-11-10,59,23,1,Daerah Istimewa Yogyakarta,3631015
2021-11-12,59,80,1,Jawa Barat,45161325
2021-11-18,59,9,1,Nusa Tenggara Timur,5411321
2021-12-07,59,102,4,Jawa Barat,45161325
2022-02-07,59,33,1,Kalimantan Barat,5422814
2022-02-21,59,5,0,Aceh,5247257
2022-03-06,59,28,1,Maluku Utara,1307803
2022-03-13,59,171,1,Bengkulu,1999539
2022-03-14,59,0,0,Papua,4340348
2022-03-29,59,11,1,Kepulauan Riau,1929400
2022-04-10,59,277,5,Jawa Tengah,36364072
2022-06-12,59,17,0,Banten,10722374
2022-06-24,59,23,0,Bali,4216171
2022-07-22,59,15,0,Daerah Istimewa Yogyakarta,3631015
2022-08-03,59,24,0,Kalimantan Tengah,2570289
2022-08-15,59,58,1,Sumatera Utara,14874889
2022-09-07,59,45,0,Sumatera Utara,14874889
2020-06-12,60,15,3,Kalimantan Selatan,4023049
2020-08-04,60,142,1,Jawa Tengah,36364072
2020-08-04,60,37,1,Kalimantan Timur,3552191
2020-08-10,60,54,0,Sulawesi Selatan,9426885
2020-08-20,60,16,0,Sulawesi Tenggara,2635461
2020-08-24,60,27,3,Banten,10722374
2020-08-25,60,136,0,Sulawesi Selatan,9426885
2020-08-30,60,80,0,Sulawesi Selatan,9426885
2020-09-05,60,18,1,Maluku,1847097
2020-09-14,60,8,1,Lampung,9095591
2020-09-18,60,28,4,Sumatera Selatan,8217551
2020-09-20,60,3,0,Gorontalo,1180651
2020-09-20,60,50,0,Papua Barat,1140701
2020-09-20,60,60,1,Kalimantan Timur,3552191
2020-09-26,60,21,1,Sumatera Selatan,8217551
2020-10-14,60,57,6,Sumatera Selatan,8217551
2020-10-23,60,87,2,Sulawesi Selatan,9426885
2020-11-03,60,77,1,Bali,4216171
2020-11-05,60,7,0,Kalimantan Barat,5422814
2020-11-05,60,102,3,Bali,4216171
2020-11-08,60,6,6,Lampung,9095591
2020-11-15,60,49,0,Bali,4216171
2020-11-23,60,50,11,Lampung,9095591
2020-11-30,60,17,0,Sulawesi Tengah,2955567
2020-12-06,60,38,3,Bengkulu,1999539
2020-12-19,60,101,0,Kalimantan Utara,648407
2020-12-24,60,50,0,Bengkulu,1999539
2020-12-27,60,126,4,Sumatera Barat,5519245
2021-01-01,60,20,0,Nusa Tenggara Barat,5270247
2021-01-02,60,36,0,Kepulauan Bangka Belitung,1379767
2021-01-02,60,71,12,Sulawesi Utara,2641884
2021-01-03,60,54,0,Kepulauan Bangka Belitung,1379767
2021-01-05,60,3,0,Kalimantan Tengah,2570289
2021-01-09,60,100,1,Kepulauan Riau,1929400
2021-01-11,60,107,1,Kalimantan Tengah,2570289
2021-01-17,60,33,0,Nusa Tenggara Barat,5270247
2021-01-18,60,95,2,Kepulauan Bangka Belitung,1379767
2021-01-20,60,6,0,Papua,4340348
2021-01-22,60,21,2,Kepulauan Riau,1929400
2021-01-27,60,67,1,Jambi,3493357
2021-02-03,60,6,0,Jambi,3493357
2021-02-03,60,149,4,Sumatera Selatan,8217551
2021-02-17,60,11,1,Kalimantan Utara,648407
2021-02-19,60,73,0,Kalimantan Utara,648407
2021-02-23,60,184,1,Sumatera Barat,5519245
2021-02-23,60,159,4,Sumatera Selatan,8217551
2021-02-27,60,120,1,Sumatera Selatan,8217551
2021-03-07,60,69,1,Sumatera Barat,5519245
2021-03-09,60,65,0,Lampung,9095591
2021-03-20,60,243,2,Sulawesi Selatan,9426885
2021-03-30,60,75,4,Nusa Tenggara Barat,5270247
2021-04-04,60,55,2,Kepulauan Bangka Belitung,1379767
2021-04-06,60,36,0,Jambi,3493357
2021-04-07,60,20,0,Papua,4340348
2021-04-13,60,121,5,Sumatera Selatan,8217551
2021-04-14,60,71,4,Sumatera Utara,14874889
2021-04-21,60,17,2,Kepulauan Riau,1929400
2021-04-28,60,54,0,Banten,10722374
2021-05-01,60,50,3,Jambi,3493357
2021-05-10,60,68,0,Nusa Tenggara Timur,5411321
2021-05-12,60,57,0,Jambi,3493357
2021-05-17,60,92,5,Lampung,9095591
2021-05-22,60,50,0,Bengkulu,1999539
2021-05-27,60,30,3,Kalimantan Tengah,2570289
2021-06-07,60,111,5,Nusa Tenggara Barat,5270247
2021-06-13,60,74,2,Nusa Tenggara Timur,5411321
2021-08-26,60,70,5,Gorontalo,1180651
2021-08-28,60,104,0,Sulawesi Barat,1559984
2021-09-19,60,68,2,Nusa Tenggara Timur,5411321
2021-09-19,60,229,5,Kepulauan Bangka Belitung,1379767
2021-09-27,60,156,6,Daerah Istimewa Yogyakarta,3631015
2021-09-30,60,114,1,Kalimantan Timur,3552191
2021-10-06,60,92,3,Bali,4216171
2021-10-07,60,115,4,Bali,4216171
2021-10-08,60,90,3,Kalimantan Timur,3552191
2021-10-13,60,65,0,Sulawesi Selatan,9426885
2021-10-17,60,88,4,Jawa Timur,40479023
2022-01-07,60,1,0,Kepulauan Riau,1929400
2022-01-12,60,3,0,Banten,10722374
2022-01-24,60,53,0,Jawa Timur,40479023
2022-02-03,60,5,0,Sulawesi Utara,2641884
2022-02-20,60,80,0,Maluku,1847097
2022-03-14,60,1445,5,Sulawesi Selatan,9426885
2022-03-19,60,199,3,Jambi,3493357
2022-03-19,60,228,5,Sumatera Selatan,8217551
2022-03-20,60,121,4,Kepulauan Riau,1929400
2022-03-26,60,134,1,Kepulauan Bangka Belitung,1379767
2022-04-03,60,34,1,Bali,4216171
2022-04-24,60,1222,11,Jawa Barat,45161325
2022-05-31,60,31,2,Jawa Barat,45161325
2022-06-05,60,16,1,Jawa Barat,45161325
2022-07-09,60,17,0,Jawa Tengah,36364072
2022-07-20,60,5,0,Daerah Istimewa Yogyakarta,3631015
2022-08-05,60,24,0,Kalimantan Tengah,2570289
2022-08-17,60,23,0,Daerah Istimewa Yogyakarta,3631015
2020-06-12,61,73,12,Sulawesi Selatan,9426885
2020-07-29,61,21,0,Bali,4216171
2020-08-14,61,82,0,Sulawesi Utara,2641884
2020-08-17,61,54,0,Jawa Barat,45161325
2020-08-24,61,47,2,Kalimantan Selatan,4023049
2020-08-29,61,20,2,Banten,10722374
2020-09-01,61,17,3,Kalimantan Timur,3552191
2020-09-03,61,16,1,Gorontalo,1180651
2020-09-05,61,0,1,Aceh,5247257
2020-09-25,61,25,0,Daerah Istimewa Yogyakarta,3631015
2020-10-01,61,32,5,Papua,4340348
2020-11-13,61,15,1,Bengkulu,1999539
2020-11-13,61,29,2,Daerah Istimewa Yogyakarta,3631015
2020-11-16,61,12,2,Lampung,9095591
2020-11-20,61,70,2,Bali,4216171
2020-11-22,61,20,1,Sulawesi Tengah,2955567
2020-12-04,61,56,5,Sulawesi Utara,2641884
2020-12-05,61,0,0,Kalimantan Utara,648407
2020-12-09,61,15,1,Sulawesi Tengah,2955567
2020-12-13,61,28,3,Sumatera Selatan,8217551
2020-12-28,61,43,0,Kepulauan Bangka Belitung,1379767
2020-12-29,61,99,3,Kalimantan Selatan,4023049
2021-01-03,61,116,3,Sumatera Barat,5519245
2021-01-13,61,12,2,Papua,4340348
2021-01-26,61,9,2,Sulawesi Barat,1559984
2021-01-27,61,794,12,Kalimantan Utara,648407
2021-01-28,61,48,1,Sulawesi Tenggara,2635461
2021-02-07,61,17,0,Kalimantan Tengah,2570289
2021-02-08,61,97,9,Lampung,9095591
2021-02-17,61,18,0,Nusa Tenggara Barat,5270247
2021-03-03,61,83,0,Kepulauan Bangka Belitung,1379767
2021-03-06,61,35,0,Kalimantan Utara,648407
2021-03-29,61,54,1,Lampung,9095591
2021-04-02,61,82,1,Sumatera Utara,14874889
2021-04-13,61,22,1,Papua Barat,1140701
2021-04-14,61,76,0,Sulawesi Tengah,2955567
2021-04-18,61,69,1,Sumatera Utara,14874889
2021-04-30,61,49,1,Lampung,9095591
2021-05-03,61,62,1,Nusa Tenggara Timur,5411321
2021-05-09,61,174,0,Banten,10722374
2021-05-10,61,149,4,Kalimantan Tengah,2570289
2021-05-28,61,69,6,Bali,4216171
2021-05-30,61,15,1,Sulawesi Selatan,9426885
2021-06-02,61,6,0,Nusa Tenggara Timur,5411321
2021-06-10,61,58,1,Bali,4216171
2021-08-12,61,55,1,Maluku Utara,1307803
2021-09-05,61,3,1,Papua,4340348
2021-09-17,61,43,1,Jambi,3493357
2021-09-18,61,58,5,Sumatera Selatan,8217551
2021-09-19,61,120,2,Sulawesi Tengah,2955567
2021-09-19,61,187,9,Riau,6074100
2021-09-26,61,115,3,Daerah Istimewa Yogyakarta,3631015
2021-09-28,61,108,1,Sulawesi Tengah,2955567
2021-09-28,61,103,3,Kepulauan Bangka Belitung,1379767
2021-09-29,61,58,4,Riau,6074100
2021-10-01,61,92,5,Nusa Tenggara Timur,5411321
2021-10-08,61,86,2,Bali,4216171
2021-10-12,61,170,4,Sulawesi Selatan,9426885
2022-02-06,61,0,0,Sulawesi Tenggara,2635461
2022-02-15,61,8,1,Sulawesi Barat,1559984
2022-03-01,61,356,3,Sulawesi Tenggara,2635461
2022-03-07,61,218,0,Nusa Tenggara Barat,5270247
2022-03-14,61,324,0,Kalimantan Tengah,2570289
2022-03-22,61,158,2,Kalimantan Tengah,2570289
2022-04-16,61,191,0,Banten,10722374
2022-07-25,61,81,1,Jawa Tengah,36364072
2022-07-29,61,22,0,Sumatera Utara,14874889
2022-08-07,61,46,1,Sumatera Utara,14874889
2022-08-12,61,85,0,Kalimantan Tengah,2570289
2022-08-13,61,73,0,Daerah Istimewa Yogyakarta,3631015
2020-05-24,62,0,0,Papua,4340348
2020-06-08,62,9,0,Kalimantan Selatan,4023049
2020-06-30,62,119,8,Papua,4340348
2020-07-14,62,44,1,Jawa Barat,45161325
2020-07-23,62,20,2,Bali,4216171
2020-07-24,62,15,0,Bali,4216171
2020-07-25,62,24,2,Kalimantan Timur,3552191
2020-08-01,62,82,0,Kalimantan Selatan,4023049
2020-08-05,62,25,6,Sumatera Selatan,8217551
2020-08-15,62,36,3,Kalimantan Selatan,4023049
2020-08-19,62,8,0,Bali,4216171
2020-08-23,62,38,0,Kalimantan Tengah,2570289
2020-08-26,62,108,0,Sulawesi Selatan,9426885
2020-09-07,62,10,3,Kalimantan Timur,3552191
2020-09-12,62,27,0,Papua,4340348
2020-10-16,62,38,2,Sulawesi Utara,2641884
2020-10-23,62,4,2,Lampung,9095591
2020-10-30,62,0,0,Papua,4340348
2020-10-31,62,46,0,Maluku,1847097
2020-10-31,62,36,1,Sumatera Selatan,8217551
2020-11-21,62,15,0,Bengkulu,1999539
2020-11-29,62,2,3,Sulawesi Tenggara,2635461
2020-12-08,62,31,1,Kalimantan Selatan,4023049
2020-12-10,62,19,1,Bengkulu,1999539
2020-12-11,62,72,4,Lampung,9095591
2020-12-20,62,0,0,Maluku Utara,1307803
2021-01-04,62,96,7,Lampung,9095591
2021-01-08,62,1,1,Sulawesi Tenggara,2635461
2021-01-14,62,73,2,Kepulauan Bangka Belitung,1379767
2021-01-15,62,1,0,Kalimantan Utara,648407
2021-01-20,62,0,1,Kalimantan Tengah,2570289
2021-01-22,62,49,1,Jambi,3493357
2021-01-27,62,108,1,Kalimantan Tengah,2570289
2021-01-27,62,101,3,Kalimantan Selatan,4023049
2021-01-28,62,17,0,Kalimantan Tengah,2570289
2021-02-01,62,89,0,Kalimantan Tengah,2570289
2021-02-02,62,89,3,Sumatera Selatan,8217551
2021-02-08,62,74,1,Riau,6074100
2021-02-09,62,135,9,Sumatera Selatan,8217551
2021-02-22,62,145,1,Sulawesi Tengah,2955567
2021-02-24,62,71,5,Kalimantan Tengah,2570289
2021-03-08,62,48,1,Kepulauan Bangka Belitung,1379767
2021-03-12,62,175,4,Kalimantan Tengah,2570289
2021-04-01,62,16,0,Jambi,3493357
2021-04-03,62,31,1,Kalimantan Utara,648407
2021-04-06,62,38,2,Kepulauan Bangka Belitung,1379767
2021-04-25,62,65,4,Sumatera Utara,14874889
2021-04-29,62,348,4,Kalimantan Tengah,2570289
2021-05-21,62,84,2,Banten,10722374
2021-05-24,62,70,1,Bali,4216171
2021-06-14,62,85,2,Kalimantan Timur,3552191
2021-06-16,62,89,12,Lampung,9095591
2021-06-17,62,27,0,Sulawesi Selatan,9426885
